year,month,expected_days,valid_days,completeness_pct,is_complete_period,mean_temperature_C,mean_max_temperature_C,mean_min_temperature_C,mean_diurnal_range_C,precipitation_mm,mean_relative_humidity_pct,mean_solar_radiation_kWh_m2_day,hot_day_count,frost_day_count,dry_day_count,heavy_rain_day_count,longest_dry_spell_days
2020,6,30,30,100.0,True,23.77233333333334,29.076333333333334,18.993333333333336,10.083,69.11,79.532,23.128333333333337,0,0,11,0,3
2020,7,31,31,100.0,True,27.650322580645163,33.68677419354839,22.034193548387094,11.652580645161288,101.00000000000001,71.14129032258063,24.093870967741935,11,0,13,0,8
2020,8,31,31,100.0,True,26.62258064516129,32.55903225806451,21.49903225806451,11.06,154.54000000000002,74.91741935483871,20.235483870967737,5,0,5,1,2
2020,9,30,30,100.0,True,21.945666666666668,27.896333333333338,16.953666666666667,10.942666666666666,152.31000000000003,76.64200000000001,16.067333333333334,0,0,15,1,7
2020,10,31,31,100.0,True,17.951612903225808,24.318064516129024,12.310967741935482,12.00709677419355,108.48,80.52870967741936,14.247741935483873,0,0,23,1,9
2020,11,30,30,100.0,True,12.945333333333336,19.539333333333335,7.423333333333333,12.116000000000001,109.95000000000002,78.49533333333333,11.453333333333335,0,1,21,1,12
2020,12,31,31,100.0,True,5.616129032258065,11.951290322580643,0.25548387096774183,11.695806451612905,86.9,81.88,9.709999999999999,0,15,22,1,5
2021,1,31,31,100.0,True,5.530645161290323,11.276451612903227,0.7525806451612903,10.523870967741937,107.54999999999998,83.85645161290321,9.334516129032258,0,16,21,1,13
2021,2,28,28,100.0,True,6.3725000000000005,12.764285714285714,1.0667857142857142,11.697500000000002,115.22000000000001,83.57142857142857,11.165357142857145,0,11,14,0,4
2021,3,31,31,100.0,True,12.361290322580645,18.33096774193549,6.673870967741936,11.657096774193546,126.81,80.00903225806452,14.665161290322578,0,2,20,1,12
2021,4,30,30,100.0,True,15.283666666666663,21.913333333333334,8.840333333333335,13.072999999999999,50.309999999999995,74.17366666666668,22.63233333333333,0,2,27,1,13
2021,5,31,31,100.0,True,19.87193548387097,25.885483870967736,13.863870967741933,12.021612903225806,84.60000000000001,73.91387096774191,23.075483870967744,0,0,22,0,12
2021,6,30,30,100.0,True,24.74366666666667,30.45033333333333,19.559000000000005,10.891333333333336,127.32,74.59266666666667,22.455000000000005,0,0,13,1,6
2021,7,31,31,100.0,True,26.658064516129034,33.0625806451613,21.068709677419356,11.993870967741936,130.85999999999999,71.31709677419354,22.24483870967742,7,0,10,1,5
2021,8,31,31,100.0,True,26.656774193548383,33.037419354838704,21.354193548387098,11.683225806451611,132.74,71.99483870967741,20.190000000000005,9,0,16,1,4
2021,9,30,30,100.0,True,22.572,29.3,16.695666666666664,12.604333333333335,76.94,70.828,17.907666666666668,0,0,18,0,8
2021,10,31,31,100.0,True,17.851612903225806,23.8641935483871,12.874516129032257,10.989677419354841,149.35000000000005,81.1632258064516,13.298709677419353,0,0,20,2,11
2021,11,30,30,100.0,True,8.914666666666669,16.078666666666667,3.1016666666666666,12.977000000000002,21.35,71.75166666666665,12.315999999999999,0,8,27,0,10
2021,12,31,31,100.0,True,10.618064516129031,16.813225806451616,5.532903225806452,11.280322580645164,86.5,82.14096774193548,7.930967741935483,0,5,22,0,7
2022,1,31,31,100.0,True,4.155161290322581,10.30709677419355,-0.626774193548387,10.933870967741935,92.56,78.52806451612904,10.466129032258065,0,22,25,1,11
2022,2,28,28,100.0,True,8.4675,15.244642857142859,2.2914285714285714,12.953214285714287,98.40000000000002,80.34785714285714,12.792142857142855,0,10,19,1,9
2022,3,31,31,100.0,True,12.274516129032255,19.03322580645161,6.331290322580645,12.70193548387097,140.93,77.20709677419356,16.473870967741938,0,2,19,1,7
2022,4,30,30,100.0,True,15.216666666666667,21.910666666666664,8.464666666666666,13.446,131.83,75.31733333333334,21.084999999999997,0,0,23,2,8
2022,5,31,31,100.0,True,21.6816129032258,27.96645161290322,15.616774193548387,12.349677419354837,94.24000000000001,72.80387096774194,23.175483870967742,0,0,20,2,6
2022,6,30,30,100.0,True,26.651666666666664,33.836,19.866666666666664,13.969333333333333,50.900000000000006,61.86,24.202666666666666,10,0,20,0,6
2022,7,31,31,100.0,True,28.017419354838704,34.616129032258065,22.28064516129032,12.335483870967742,117.17999999999999,70.52000000000001,21.91193548387097,16,0,9,0,3
2022,8,31,31,100.0,True,26.543870967741935,32.98516129032258,21.339354838709678,11.645806451612902,83.51,70.96322580645162,19.26129032258065,5,0,8,0,2
2022,9,30,30,100.0,True,22.637666666666668,29.671666666666667,16.703999999999997,12.96766666666667,95.97999999999998,67.13033333333333,18.096333333333334,3,0,17,1,9
2022,10,31,31,100.0,True,15.610967741935484,23.687741935483878,9.12967741935484,14.558064516129035,35.64,63.73645161290324,15.502903225806453,0,0,27,0,13
2022,11,30,30,100.0,True,11.884666666666668,18.280666666666665,6.505333333333334,11.775333333333334,141.29000000000002,73.29033333333334,10.505,0,6,20,3,8
2022,12,31,31,100.0,True,5.830322580645162,11.163225806451614,1.5238709677419353,9.639354838709677,116.57,83.58129032258066,7.2293548387096775,0,13,17,1,7
2023,1,31,31,100.0,True,8.193225806451613,13.91,3.432258064516129,10.477741935483873,176.74,84.83774193548386,8.629354838709677,0,7,21,3,4
2023,2,28,28,100.0,True,11.296785714285713,16.87392857142857,6.117857142857143,10.756071428571428,94.50000000000001,84.46428571428571,11.273571428571431,0,4,17,0,5
2023,3,31,31,100.0,True,12.012580645161291,18.39774193548387,5.998709677419355,12.399032258064516,91.28,76.8258064516129,16.88064516129032,0,5,22,0,6
2023,4,30,30,100.0,True,15.838666666666667,21.912333333333333,9.709666666666667,12.202666666666666,163.11,77.942,19.139000000000003,0,0,17,2,5
2023,5,31,31,100.0,True,18.79838709677419,24.08225806451613,13.871612903225806,10.210645161290321,82.53999999999999,79.9767741935484,20.801612903225813,0,0,15,0,6
2023,6,30,30,100.0,True,22.89066666666667,28.516999999999992,17.601999999999997,10.915,137.88999999999996,77.18133333333334,21.927666666666667,0,0,17,1,5
2023,7,31,31,100.0,True,27.61967741935484,34.02935483870967,21.93,12.099354838709678,80.69999999999999,70.1774193548387,23.30612903225806,8,0,11,0,4
2023,8,31,31,100.0,True,27.32,34.36838709677419,21.366129032258065,13.002258064516129,117.66999999999999,68.81032258064518,20.869677419354836,11,0,15,1,11
2023,9,30,30,100.0,True,23.776333333333337,31.079666666666665,17.804333333333332,13.27533333333334,48.84,66.97866666666665,18.878,4,0,22,0,13
2023,10,31,31,100.0,True,17.451290322580643,25.433548387096774,10.993225806451616,14.44032258064516,36.03,64.80967741935484,15.559032258064514,0,0,26,0,11
2023,11,30,30,100.0,True,11.482,18.927666666666667,5.660666666666667,13.267,37.25,62.63033333333335,11.196333333333333,0,4,26,0,10
2023,12,31,31,100.0,True,7.933870967741935,14.12258064516129,2.680322580645162,11.442258064516128,133.09,74.30032258064514,8.860645161290323,0,10,22,3,7
2024,1,31,31,100.0,True,5.085161290322581,11.013225806451612,-0.01774193548387092,11.030967741935482,212.6,80.81870967741936,10.142580645161289,0,19,21,4,6
2024,2,29,29,100.0,True,8.744137931034484,14.990344827586206,3.000689655172414,11.989655172413793,78.25,79.53448275862071,12.840689655172412,0,7,22,1,10
2024,3,31,31,100.0,True,12.580967741935483,19.124193548387094,6.628709677419354,12.495483870967742,167.20000000000002,80.31903225806451,16.22225806451613,0,2,21,3,6
2024,4,30,30,100.0,True,16.825,23.25133333333333,10.899333333333336,12.352,62.089999999999996,77.77199999999999,20.298333333333332,0,0,23,0,8
2024,5,31,31,100.0,True,21.851935483870975,26.996129032258068,16.776774193548384,10.219354838709679,135.42000000000002,80.20645161290321,20.978064516129038,0,0,12,1,4
2024,6,30,30,100.0,True,26.373,33.08266666666667,20.091,12.991666666666667,51.44,67.233,24.36133333333333,11,0,21,0,12
2024,7,31,31,100.0,True,28.108709677419355,34.68290322580646,22.588387096774188,12.094516129032256,160.89000000000001,69.31419354838711,22.1283870967742,16,0,11,1,6
2024,8,31,31,100.0,True,26.505161290322583,33.44580645161291,20.609677419354842,12.83612903225806,77.96000000000001,68.84096774193547,22.241290322580642,9,0,13,0,11
2024,9,30,30,100.0,True,23.438000000000002,29.44266666666667,18.70133333333333,10.741333333333332,239.14000000000001,73.03699999999999,15.187333333333331,1,0,18,2,9
2024,10,31,31,100.0,True,17.25129032258064,24.47903225806452,11.31225806451613,13.166774193548388,2.43,73.44064516129032,16.32548387096774,0,0,30,0,25
2024,11,30,30,100.0,True,13.627999999999998,20.31066666666666,8.460666666666667,11.850000000000001,62.699999999999996,77.72933333333332,9.818333333333333,0,2,20,1,5
2024,12,31,31,100.0,True,6.404516129032257,12.806774193548387,1.2070967741935485,11.59967741935484,115.89000000000001,78.69290322580643,8.950645161290325,0,14,23,1,8
2025,1,31,31,100.0,True,2.415161290322581,9.104838709677422,-2.703548387096774,11.808387096774192,50.059999999999995,75.19806451612902,11.004516129032256,0,25,23,0,7
2025,2,28,28,100.0,True,8.727500000000001,15.349285714285712,2.8857142857142852,12.463571428571427,93.96,78.77428571428571,13.069642857142862,0,9,23,2,12
2025,3,31,31,100.0,True,12.203225806451611,19.503225806451614,5.4477419354838705,14.055483870967741,76.99,74.23967741935483,17.854838709677416,0,2,25,0,7
2025,4,30,30,100.0,True,17.843999999999998,24.684000000000005,11.456666666666667,13.22733333333333,97.76,75.37433333333334,20.15266666666667,0,0,20,1,10
2025,5,31,31,100.0,True,20.508064516129032,25.8858064516129,15.535483870967745,10.350322580645162,179.99,79.98709677419355,18.71032258064516,0,0,11,1,3
2025,6,30,30,100.0,True,25.85733333333333,31.87666666666666,20.562,11.31466666666667,95.94000000000001,75.89966666666668,24.257333333333335,6,0,12,0,5
2025,7,31,31,100.0,True,29.037741935483872,36.00290322580645,22.888387096774196,13.114516129032257,92.89999999999998,65.90483870967742,24.46064516129032,21,0,15,0,6
2025,8,31,31,100.0,True,24.199032258064516,29.444193548387098,19.602903225806454,9.841290322580642,211.04000000000002,78.99870967741936,17.613225806451613,1,0,10,2,7
2025,9,30,30,100.0,True,22.863333333333337,29.544333333333334,17.028333333333332,12.516000000000002,51.580000000000005,68.92233333333334,18.350666666666665,0,0,19,0,8
2025,10,31,31,100.0,True,16.684516129032257,23.588064516129034,11.149999999999997,12.43806451612903,83.9,68.6522580645161,14.009354838709676,0,0,24,1,12
2025,11,30,30,100.0,True,11.318000000000001,18.894333333333332,5.207666666666667,13.686666666666666,22.44,70.17033333333333,12.248333333333335,0,6,25,0,12
2025,12,31,31,100.0,True,6.356129032258065,12.817096774193546,0.8490322580645163,11.96806451612903,48.28,76.65999999999998,8.906774193548388,0,17,25,0,12
